fid,id,left,top,right,bottom,row_index,col_index,sci_name_count,sci_name_unique,sci_name_empty,sci_name_filled,sci_name_min,sci_name_max,sci_name_min_length,sci_name_max_length,sci_name_mean_length
1454,1454,609333.3689,158306.674,611333.3689,156306.674,13,40,209,136,0,209,Acrotona aterrima,Tytthaspis sedecimpunctata,10,30,19.4688995215311
1455,1455,609333.3689,156306.674,611333.3689,154306.674,14,40,36,35,0,36,Agabus didymus,Rhagonycha fulva,11,43,19.2777777777778
1456,1456,609333.3689,154306.674,611333.3689,152306.674,15,40,391,189,0,391,Abax parallelepipedus,Zabrus tenebrioides,12,44,19.3478260869565
1457,1457,609333.3689,152306.674,611333.3689,150306.674,16,40,137,84,0,137,Acrossus rufipes,Typhaeus typhoeus,7,29,19.4087591240876
1458,1458,609333.3689,150306.674,611333.3689,148306.674,17,40,19,19,0,19,Badister bullatus,Stenus ochropus,10,30,19.3157894736842
1459,1459,609333.3689,148306.674,611333.3689,146306.674,18,40,22,22,0,22,Agriotes pallidulus,Stenus cicindeloides,15,30,19.7727272727273
1460,1460,609333.3689,146306.674,611333.3689,144306.674,19,40,35,35,0,35,Agriotes acuminatus,Tachyporus obtusus,14,24,19.2285714285714
1461,1461,609333.3689,144306.674,611333.3689,142306.674,20,40,4,2,0,4,Coccinella septempunctata,Pyrochroa serraticornis,23,25,24
1462,1462,609333.3689,142306.674,611333.3689,140306.674,21,40,12,11,0,12,Adalia decempunctata,Stephostethus lardarius,14,26,20.25
1463,1463,609333.3689,140306.674,611333.3689,138306.674,22,40,145,122,0,145,Acupalpus dubius,Xantholinus linearis,12,43,18.9172413793103
1464,1464,609333.3689,138306.674,611333.3689,136306.674,23,40,6,6,0,6,Cassida rubiginosa,Rhagonycha fulva,16,25,18
1465,1465,609333.3689,136306.674,611333.3689,134306.674,24,40,116,110,0,116,Acrotrichis fascicularis,Tytthaspis sedecimpunctata,12,41,19.5344827586207
1466,1466,609333.3689,134306.674,611333.3689,132306.674,25,40,5,5,0,5,Coccinella septempunctata,Harpalus rufipes,16,25,20.4
1467,1467,609333.3689,132306.674,611333.3689,130306.674,26,40,4,4,0,4,Agabus bipustulatus,Rhantus suturalis,12,19,15.5
1468,1468,609333.3689,130306.674,611333.3689,128306.674,27,40,,,,,,,,,
1469,1469,609333.3689,128306.674,611333.3689,126306.674,28,40,,,,,,,,,
1473,1473,609333.3689,120306.674,611333.3689,118306.674,32,40,,,,,,,,,
1474,1474,609333.3689,118306.674,611333.3689,116306.674,33,40,5,5,0,5,Amara lucida,Orthochaetes insignis,12,22,19
1485,1485,611333.3689,168306.674,613333.3689,166306.674,8,41,25,9,0,25,Bembidion minimum,Sitona suturalis,14,25,15.52
1486,1486,611333.3689,166306.674,613333.3689,164306.674,9,41,40,38,0,40,Acupalpus dubius,Tytthaspis sedecimpunctata,11,33,19.325
1487,1487,611333.3689,164306.674,613333.3689,162306.674,10,41,120,70,0,120,Agriotes acuminatus,Trixagus dermestoides,10,43,19.525
1488,1488,611333.3689,162306.674,613333.3689,160306.674,11,41,315,228,0,315,Abax parallelepipedus,Zeugophora subspinosa,9,37,19.0888888888889
1489,1489,611333.3689,160306.674,613333.3689,158306.674,12,41,208,112,0,208,Abax parallelepipedus,Xantholinus longiventris,12,44,19.4326923076923
1490,1490,611333.3689,158306.674,613333.3689,156306.674,13,41,108,63,0,108,Acilius sulcatus,Xantholinus longiventris,10,43,18.7962962962963
1491,1491,611333.3689,156306.674,613333.3689,154306.674,14,41,71,64,0,71,Abax parallelepipedus,Xyleborinus saxesenii,10,33,18.7464788732394
1492,1492,611333.3689,154306.674,613333.3689,152306.674,15,41,9,9,0,9,Amischa analis,Tachyporus hypnorum,14,26,19.6666666666667
1493,1493,611333.3689,152306.674,613333.3689,150306.674,16,41,31,27,0,31,Abraeus perpusillus,Tytthaspis sedecimpunctata,13,33,20.8387096774194
1494,1494,611333.3689,150306.674,613333.3689,148306.674,17,41,11,10,0,11,Calvia quattuordecimguttata,Tytthaspis sedecimpunctata,16,27,20.6363636363636
1495,1495,611333.3689,148306.674,613333.3689,146306.674,18,41,198,127,0,198,Abax parallelepipedus,Xylocleptes bispinus,11,39,19.4393939393939
1496,1496,611333.3689,146306.674,613333.3689,144306.674,19,41,79,49,0,79,Abax parallelepipedus,Volinus sticticus,13,30,19.8481012658228
1497,1497,611333.3689,144306.674,613333.3689,142306.674,20,41,44,44,0,44,Adalia decempunctata,Tachyporus solutus,14,30,19.4090909090909
1498,1498,611333.3689,142306.674,613333.3689,140306.674,21,41,29,29,0,29,Abax parallelepipedus,Tachyporus solutus,12,28,19.2068965517241
1499,1499,611333.3689,140306.674,613333.3689,138306.674,22,41,107,86,0,107,Abax parallelepipedus,Xantholinus linearis,12,30,19.4672897196262
1500,1500,611333.3689,138306.674,613333.3689,136306.674,23,41,9,8,0,9,Cionus alauda,Strophosoma melanogrammum,13,25,18.5555555555556
1501,1501,611333.3689,136306.674,613333.3689,134306.674,24,41,84,64,0,84,Acrotona troglodytes,Tachyporus hypnorum,12,25,18.6428571428571
1502,1502,611333.3689,134306.674,613333.3689,132306.674,25,41,352,202,0,352,Acrotrichis atomaria,Xantholinus longiventris,10,44,19.8892045454545
1503,1503,611333.3689,132306.674,613333.3689,130306.674,26,41,,,,,,,,,
1521,1521,613333.3689,168306.674,615333.3689,166306.674,8,42,17,16,0,17,Achenium depressum,Teropalpus unicolor,14,22,17.7058823529412
1522,1522,613333.3689,166306.674,615333.3689,164306.674,9,42,161,117,0,161,Acalles ptinoides,Zeugophora subspinosa,12,30,18.8757763975155
1523,1523,613333.3689,164306.674,615333.3689,162306.674,10,42,347,158,0,347,Acalles ptinoides,Xantholinus longiventris,12,43,19.2536023054755
1524,1524,613333.3689,162306.674,615333.3689,160306.674,11,42,153,130,0,153,Acalles misellus,Typhaea stercorea,12,37,19.5490196078431
1525,1525,613333.3689,160306.674,615333.3689,158306.674,12,42,226,143,0,226,Adalia bipunctata,Typhaea stercorea,11,43,19.3141592920354
1526,1526,613333.3689,158306.674,615333.3689,156306.674,13,42,57,30,0,57,Adalia bipunctata,Tytthaspis sedecimpunctata,11,30,19.2105263157895
1527,1527,613333.3689,156306.674,615333.3689,154306.674,14,42,9,6,0,9,Agonum gracile,Stenus aceris,13,22,16.8888888888889
1528,1528,613333.3689,154306.674,615333.3689,152306.674,15,42,46,43,0,46,Aleochara bipustulata,Xantholinus linearis,11,30,19.7391304347826
1529,1529,613333.3689,152306.674,615333.3689,150306.674,16,42,5,5,0,5,Adalia decempunctata,Rhagonycha fulva,16,25,19.8
1530,1530,613333.3689,150306.674,615333.3689,148306.674,17,42,8,7,0,8,Bembidion lampros,Propylea quattuordecimpunctata,7,30,18.125
1531,1531,613333.3689,148306.674,615333.3689,146306.674,18,42,101,67,0,101,Adalia decempunctata,Tytthaspis sedecimpunctata,10,30,19.4950495049505
1532,1532,613333.3689,146306.674,615333.3689,144306.674,19,42,144,90,0,144,Adalia decempunctata,Xantholinus longiventris,12,30,19.4652777777778
1533,1533,613333.3689,144306.674,615333.3689,142306.674,20,42,51,43,0,51,Adalia decempunctata,Tachyporus obtusus,13,36,21.1176470588235
1534,1534,613333.3689,142306.674,615333.3689,140306.674,21,42,3,3,0,3,Adalia bipunctata,Liparus germanus,16,25,19.3333333333333
1535,1535,613333.3689,140306.674,615333.3689,138306.674,22,42,26,17,0,26,Abax parallelepipedus,Tytthaspis sedecimpunctata,14,37,22
1536,1536,613333.3689,138306.674,615333.3689,136306.674,23,42,66,44,0,66,Acalles misellus,Zeugophora subspinosa,12,30,19.2121212121212
1537,1537,613333.3689,136306.674,615333.3689,134306.674,24,42,423,273,0,423,Abax parallelepipedus,Xyleborinus saxesenii,6,37,18.2765957446809
1538,1538,613333.3689,134306.674,615333.3689,132306.674,25,42,45,42,0,45,Adalia decempunctata,Trichosirocalus troglodytes,12,43,19.1555555555556
1556,1556,615333.3689,170306.674,617333.3689,168306.674,7,43,,,,,,,,,
1557,1557,615333.3689,168306.674,617333.3689,166306.674,8,43,3,3,0,3,Adalia bipunctata,Scaphidium quadrimaculatum,14,26,19
1558,1558,615333.3689,166306.674,617333.3689,164306.674,9,43,58,57,0,58,Acalles misellus,Tytthaspis sedecimpunctata,14,29,19.448275862069
1559,1559,615333.3689,164306.674,617333.3689,162306.674,10,43,28,22,0,28,Cassida rubiginosa,Tytthaspis sedecimpunctata,13,29,19.6428571428571
1560,1560,615333.3689,162306.674,617333.3689,160306.674,11,43,20,20,0,20,Acupalpus dubius,Rhagium mordax,14,25,18.4
1561,1561,615333.3689,160306.674,617333.3689,158306.674,12,43,553,286,0,553,Adalia bipunctata,Typhaea stercorea,6,43,19.4755877034358
1562,1562,615333.3689,158306.674,617333.3689,156306.674,13,43,57,53,0,57,Altica palustris,Xantholinus longiventris,12,29,18.4035087719298
1563,1563,615333.3689,156306.674,617333.3689,154306.674,14,43,91,82,0,91,Adalia bipunctata,Xylocleptes bispinus,12,30,19.0879120879121
1564,1564,615333.3689,154306.674,617333.3689,152306.674,15,43,21,19,0,21,Altica palustris,Tychius picirostris,14,30,20.952380952381
1565,1565,615333.3689,152306.674,617333.3689,150306.674,16,43,8,6,0,8,Coccinella septempunctata,Stenurella melanura,12,26,19.875
1566,1566,615333.3689,150306.674,617333.3689,148306.674,17,43,27,25,0,27,Abax parallelepipedus,Tatianaerhynchites aequatus,13,30,20.3333333333333
1567,1567,615333.3689,148306.674,617333.3689,146306.674,18,43,40,27,0,40,Andrion regensteinense,Tytthaspis sedecimpunctata,14,30,20.1
1568,1568,615333.3689,146306.674,617333.3689,144306.674,19,43,83,57,0,83,Acrossus rufipes,Trixagus dermestoides,11,30,20.0602409638554
1569,1569,615333.3689,144306.674,617333.3689,142306.674,20,43,10,10,0,10,Agabus biguttatus,Rhagonycha fulva,14,27,18.9
1570,1570,615333.3689,142306.674,617333.3689,140306.674,21,43,41,40,0,41,Adalia bipunctata,Trichiusa immigrata,14,30,19.390243902439
1571,1571,615333.3689,140306.674,617333.3689,138306.674,22,43,50,50,0,50,Aloconota gregaria,Trechus quadristriatus,12,30,18.2
1572,1572,615333.3689,138306.674,617333.3689,136306.674,23,43,37,34,0,37,Agapanthia cardui,Volinus sticticus,6,25,17.4594594594595
1573,1573,615333.3689,136306.674,617333.3689,134306.674,24,43,41,40,0,41,Acrotrichis fascicularis,Trechus quadristriatus,6,43,19.3170731707317
1574,1574,615333.3689,134306.674,617333.3689,132306.674,25,43,,,,,,,,,
1592,1592,617333.3689,170306.674,619333.3689,168306.674,7,44,,,,,,,,,
1593,1593,617333.3689,168306.674,619333.3689,166306.674,8,44,15,15,0,15,Aspidapion radiolus,Rhagonycha fulva,12,43,19.4
1594,1594,617333.3689,166306.674,619333.3689,164306.674,9,44,139,88,0,139,Abax parallelepipedus,Vanonus brevicornis,6,30,18.3812949640288
1595,1595,617333.3689,164306.674,619333.3689,162306.674,10,44,47,47,0,47,Agrypnus murinus,Trixagus dermestoides,13,30,19.3404255319149
1596,1596,617333.3689,162306.674,619333.3689,160306.674,11,44,201,170,0,201,Acupalpus dubius,Tytthaspis sedecimpunctata,11,37,19.4427860696517
1597,1597,617333.3689,160306.674,619333.3689,158306.674,12,44,184,150,0,184,Abraeus perpusillus,Xantholinus longiventris,11,33,18.8695652173913
1598,1598,617333.3689,158306.674,619333.3689,156306.674,13,44,26,24,0,26,Adrastus pallens,Strophosoma melanogrammum,15,26,20.2307692307692
1599,1599,617333.3689,156306.674,619333.3689,154306.674,14,44,25,8,0,25,Agabus didymus,Rugilus orbiculatus,14,22,15.32
1600,1600,617333.3689,154306.674,619333.3689,152306.674,15,44,10,6,0,10,Anchomenus dorsalis,Nebria brevicollis,14,25,16.8
1601,1601,617333.3689,152306.674,619333.3689,150306.674,16,44,14,14,0,14,Cartodere bifasciata,Rutpela maculata,16,25,19.2142857142857
1602,1602,617333.3689,150306.674,619333.3689,148306.674,17,44,109,63,0,109,Agriotes acuminatus,Volinus sticticus,13,30,19.697247706422
1603,1603,617333.3689,148306.674,619333.3689,146306.674,18,44,17,17,0,17,Batophila rubi,Rhagonycha fulva,14,27,20.2352941176471
1604,1604,617333.3689,146306.674,619333.3689,144306.674,19,44,26,25,0,26,Abax parallelepipedus,Tachyporus pallidus,11,26,18.8846153846154
1605,1605,617333.3689,144306.674,619333.3689,142306.674,20,44,11,10,0,11,Abax parallelepipedus,Rhagonycha fulva,16,22,19.2727272727273
1606,1606,617333.3689,142306.674,619333.3689,140306.674,21,44,14,11,0,14,Anaspis maculata,Rhagonycha fulva,16,25,20.2857142857143
1607,1607,617333.3689,140306.674,619333.3689,138306.674,22,44,32,29,0,32,Altica lythri,Tasgius melanarius,13,30,19.125
1608,1608,617333.3689,138306.674,619333.3689,136306.674,23,44,152,122,0,152,Agabus bipustulatus,Volinus sticticus,6,37,18.0394736842105
1609,1609,617333.3689,136306.674,619333.3689,134306.674,24,44,11,11,0,11,Aspidapion radiolus,Rhagonycha fulva,9,25,18.3636363636364
1628,1628,619333.3689,170306.674,621333.3689,168306.674,7,45,70,60,0,70,Adalia bipunctata,Tytthaspis sedecimpunctata,11,30,19.4428571428571
1629,1629,619333.3689,168306.674,621333.3689,166306.674,8,45,10,10,0,10,Adalia decempunctata,Rhyzobius litura,14,30,19.8
1630,1630,619333.3689,166306.674,621333.3689,164306.674,9,45,38,34,0,38,Abax parallelepipedus,Triplax lacordairii,14,30,19.4210526315789
1631,1631,619333.3689,164306.674,621333.3689,162306.674,10,45,58,58,0,58,Acrotona aterrima,Xantholinus linearis,11,37,18.8620689655172
1632,1632,619333.3689,162306.674,621333.3689,160306.674,11,45,242,174,0,242,Acupalpus dubius,Tytthaspis sedecimpunctata,11,32,19.3305785123967
1633,1633,619333.3689,160306.674,621333.3689,158306.674,12,45,68,60,0,68,Amara aenea,Xantholinus longiventris,11,29,19.3823529411765
1634,1634,619333.3689,158306.674,621333.3689,156306.674,13,45,50,31,0,50,Anotylus rugosus,Tachyporus solutus,11,43,18.78
1635,1635,619333.3689,156306.674,621333.3689,154306.674,14,45,6,1,0,6,Lucanus cervus,Lucanus cervus,14,14,14
1636,1636,619333.3689,154306.674,621333.3689,152306.674,15,45,41,36,0,41,Anisotoma humeralis,Vincenzellus ruficollis,10,29,19
1637,1637,619333.3689,152306.674,621333.3689,150306.674,16,45,12,11,0,12,Adalia decempunctata,Rhagonycha fulva,14,29,19.8333333333333
1638,1638,619333.3689,150306.674,621333.3689,148306.674,17,45,159,122,0,159,Acalles misellus,Variimorda villosa,11,28,19.1446540880503
1639,1639,619333.3689,148306.674,621333.3689,146306.674,18,45,6,6,0,6,Clytus arietis,Rhagonycha fulva,14,25,17.1666666666667
1640,1640,619333.3689,146306.674,621333.3689,144306.674,19,45,81,42,0,81,Abax parallelepipedus,Volinus sticticus,14,30,19.8395061728395
1641,1641,619333.3689,144306.674,621333.3689,142306.674,20,45,2,2,0,2,Meligethes aeneus,Rhagonycha fulva,16,17,16.5
1642,1642,619333.3689,142306.674,621333.3689,140306.674,21,45,210,33,0,210,Adalia bipunctata,Tytthaspis sedecimpunctata,11,30,22.352380952381
1643,1643,619333.3689,140306.674,621333.3689,138306.674,22,45,33,23,0,33,Acrossus rufipes,Tatianaerhynchites aequatus,13,37,21.4242424242424
1644,1644,619333.3689,138306.674,621333.3689,136306.674,23,45,207,135,0,207,Abax parallelepipedus,Xantholinus linearis,6,37,19.0096618357488
1645,1645,619333.3689,136306.674,621333.3689,134306.674,24,45,4,4,0,4,Omalium rivulare,Sitona lineatus,15,23,18.5
1664,1664,621333.3689,170306.674,623333.3689,168306.674,7,46,35,32,0,35,Agabus sturmii,Tasgius ater,12,30,19
1665,1665,621333.3689,168306.674,623333.3689,166306.674,8,46,70,70,0,70,Agabus sturmii,Tachyporus solutus,14,43,19.2857142857143
1666,1666,621333.3689,166306.674,623333.3689,164306.674,9,46,64,61,0,64,Agabus didymus,Trechus quadristriatus,11,33,19.03125
1667,1667,621333.3689,164306.674,623333.3689,162306.674,10,46,277,185,0,277,Adalia bipunctata,Tytthaspis sedecimpunctata,11,43,19.5920577617329
1668,1668,621333.3689,162306.674,623333.3689,160306.674,11,46,657,330,0,657,Acrossus rufipes,Xantholinus longiventris,11,43,19.0121765601218
1669,1669,621333.3689,160306.674,623333.3689,158306.674,12,46,130,95,0,130,Agabus didymus,Telmatophilus typhae,10,32,18.3384615384615
1670,1670,621333.3689,158306.674,623333.3689,156306.674,13,46,7,6,0,7,Anchomenus dorsalis,Podagrica fuscicornis,17,25,19.8571428571429
1671,1671,621333.3689,156306.674,623333.3689,154306.674,14,46,38,38,0,38,Aloconota gregaria,Xantholinus linearis,14,29,18.6578947368421
1672,1672,621333.3689,154306.674,623333.3689,152306.674,15,46,27,25,0,27,Amischa analis,Xylodromus concinnus,14,28,18.4444444444444
1673,1673,621333.3689,152306.674,623333.3689,150306.674,16,46,38,37,0,38,Adalia decempunctata,Tytthaspis sedecimpunctata,14,29,19.5526315789474
1674,1674,621333.3689,150306.674,623333.3689,148306.674,17,46,3,2,0,3,Coccinella septempunctata,Rhagonycha fulva,16,25,22
1675,1675,621333.3689,148306.674,623333.3689,146306.674,18,46,1,1,0,1,Rhagonycha fulva,Rhagonycha fulva,16,16,16
1676,1676,621333.3689,146306.674,623333.3689,144306.674,19,46,,,,,,,,,
1677,1677,621333.3689,144306.674,623333.3689,142306.674,20,46,17,17,0,17,Anotylus inustus,Trichosirocalus troglodytes,15,27,20
1678,1678,621333.3689,142306.674,623333.3689,140306.674,21,46,42,29,0,42,Abax parallelepipedus,Tachyporus hypnorum,14,27,21.1904761904762
1679,1679,621333.3689,140306.674,623333.3689,138306.674,22,46,66,46,0,66,Anaspis maculata,Tachyporus pallidus,11,30,18.8333333333333
1680,1680,621333.3689,138306.674,623333.3689,136306.674,23,46,381,170,0,381,Abax parallelepipedus,Tychius picirostris,6,33,18.8713910761155
1681,1681,621333.3689,136306.674,623333.3689,134306.674,24,46,5,4,0,5,Cafius xantholoma,Sitona lineatus,8,20,16
1700,1700,623333.3689,170306.674,625333.3689,168306.674,7,47,41,37,0,41,Aloconota gregaria,Trichosirocalus troglodytes,12,37,20.1219512195122
1701,1701,623333.3689,168306.674,625333.3689,166306.674,8,47,2,2,0,2,Amara ovata,Haliplus ruficollis,11,19,15
1702,1702,623333.3689,166306.674,625333.3689,164306.674,9,47,36,34,0,36,Agapanthia villosoviridescens,Tachyporus hypnorum,12,37,19.9166666666667
1703,1703,623333.3689,164306.674,625333.3689,162306.674,10,47,223,189,0,223,Acupalpus dubius,Trichiusa immigrata,11,43,19.3004484304933
1704,1704,623333.3689,162306.674,625333.3689,160306.674,11,47,127,117,0,127,Agabus bipustulatus,Xantholinus linearis,11,43,19.007874015748
1705,1705,623333.3689,160306.674,625333.3689,158306.674,12,47,9,9,0,9,Ceratapion carduorum,Sermylassa halensis,14,25,18.2222222222222
1706,1706,623333.3689,158306.674,625333.3689,156306.674,13,47,3,3,0,3,Carabus violaceus,Pterostichus madidus,17,20,19
1707,1707,623333.3689,156306.674,625333.3689,154306.674,14,47,6,6,0,6,Coccinella septempunctata,Tytthaspis sedecimpunctata,18,26,21.5
1708,1708,623333.3689,154306.674,625333.3689,152306.674,15,47,4,4,0,4,Coccinella septempunctata,Rhagonycha fulva,16,29,22.25
1709,1709,623333.3689,152306.674,625333.3689,150306.674,16,47,2,2,0,2,Abax parallelepipedus,Loricera pilicornis,19,21,20
1710,1710,623333.3689,150306.674,625333.3689,148306.674,17,47,4,4,0,4,Byturus tomentosus,Rhagonycha fulva,14,22,17.5
1711,1711,623333.3689,148306.674,625333.3689,146306.674,18,47,6,6,0,6,Adrastus rachifer,Rhagonycha fulva,16,25,20.3333333333333
1712,1712,623333.3689,146306.674,625333.3689,144306.674,19,47,47,44,0,47,Abax parallelepipedus,Tychius pusillus,12,30,18.2978723404255
1713,1713,623333.3689,144306.674,625333.3689,142306.674,20,47,25,24,0,25,Acrossus luridus,Tachyporus solutus,13,30,19.48
1714,1714,623333.3689,142306.674,625333.3689,140306.674,21,47,15,14,0,15,Bodiloides ictericus,Volinus sticticus,15,25,18.5333333333333
1715,1715,623333.3689,140306.674,625333.3689,138306.674,22,47,65,47,0,65,Acrolocha sulcula,Timarcha tenebricosa,14,37,19.2461538461538
1716,1716,623333.3689,138306.674,625333.3689,136306.674,23,47,37,28,0,37,Adalia decempunctata,Timarcha tenebricosa,14,25,19.1081081081081
1717,1717,623333.3689,136306.674,625333.3689,134306.674,24,47,,,,,,,,,
1736,1736,625333.3689,170306.674,627333.3689,168306.674,7,48,39,30,0,39,Aspidapion radiolus,Tychius picirostris,12,37,20.5384615384615
1737,1737,625333.3689,168306.674,627333.3689,166306.674,8,48,2,2,0,2,Badister bullatus,Protapion ononidis,17,18,17.5
1738,1738,625333.3689,166306.674,627333.3689,164306.674,9,48,1,1,0,1,Rhagonycha fulva,Rhagonycha fulva,16,16,16
1739,1739,625333.3689,164306.674,627333.3689,162306.674,10,48,31,27,0,31,Anaspis pulicaria,Stephostethus lardarius,16,43,20.2258064516129
1740,1740,625333.3689,162306.674,627333.3689,160306.674,11,48,1,1,0,1,Rhagonycha fulva,Rhagonycha fulva,16,16,16
1741,1741,625333.3689,160306.674,627333.3689,158306.674,12,48,4,4,0,4,Coccinella septempunctata,Pterostichus melanarius,20,26,23.5
1742,1742,625333.3689,158306.674,627333.3689,156306.674,13,48,4,4,0,4,Amara similata,Rhagonycha fulva,14,25,18.5
1743,1743,625333.3689,156306.674,627333.3689,154306.674,14,48,9,9,0,9,Adalia decempunctata,Sitona obsoletus,16,28,21.7777777777778
1744,1744,625333.3689,154306.674,627333.3689,152306.674,15,48,9,8,0,9,Agabus bipustulatus,Rhagonycha nigriventris,16,25,19.8888888888889
1745,1745,625333.3689,152306.674,627333.3689,150306.674,16,48,5,4,0,5,Geotrupes spiniger,Pterostichus madidus,12,20,16.4
1746,1746,625333.3689,150306.674,627333.3689,148306.674,17,48,9,8,0,9,Cartodere bifasciata,Tachyporus hypnorum,16,25,19.3333333333333
1747,1747,625333.3689,148306.674,627333.3689,146306.674,18,48,25,24,0,25,Adalia decempunctata,Trechus quadristriatus,15,30,20.32
1748,1748,625333.3689,146306.674,627333.3689,144306.674,19,48,180,144,0,180,Acrossus rufipes,Tytthaspis sedecimpunctata,12,39,19.7555555555556
1749,1749,625333.3689,144306.674,627333.3689,142306.674,20,48,59,49,0,59,Acrossus luridus,Tychius picirostris,13,33,19.3389830508475
1750,1750,625333.3689,142306.674,627333.3689,140306.674,21,48,3,3,0,3,Anchomenus dorsalis,Rutpela maculata,16,25,20
1751,1751,625333.3689,140306.674,627333.3689,138306.674,22,48,50,35,0,50,Adalia bipunctata,Timarcha tenebricosa,12,44,19.22
1752,1752,625333.3689,138306.674,627333.3689,136306.674,23,48,3,2,0,3,Cetonia aurata,Clitostethus arcuatus,14,21,18.6666666666667
1772,1772,627333.3689,170306.674,629333.3689,168306.674,7,49,6,6,0,6,Coccinella septempunctata,Sitona,6,25,16.8333333333333
1773,1773,627333.3689,168306.674,629333.3689,166306.674,8,49,8,5,0,8,Coccinella septempunctata,Rhagonycha fulva,16,30,23.25
1774,1774,627333.3689,166306.674,629333.3689,164306.674,9,49,23,22,0,23,Acritus,Sermylassa halensis,7,29,18.304347826087
1775,1775,627333.3689,164306.674,629333.3689,162306.674,10,49,31,31,0,31,Anacaena globulus,Stictotarsus duodecimpustulatus,15,31,19.0967741935484
1776,1776,627333.3689,162306.674,629333.3689,160306.674,11,49,8,8,0,8,Carabus violaceus,Noterus crassicornis,15,22,18.75
1777,1777,627333.3689,160306.674,629333.3689,158306.674,12,49,26,26,0,26,Agriotes sputator,Tenebrio molitor,15,23,18.4230769230769
1778,1778,627333.3689,158306.674,629333.3689,156306.674,13,49,13,11,0,13,Agabus didymus,Pterostichus madidus,6,43,19.8461538461538
1779,1779,627333.3689,156306.674,629333.3689,154306.674,14,49,6,6,0,6,Cantharis rustica,Rhagonycha fulva,16,25,19.6666666666667
1780,1780,627333.3689,154306.674,629333.3689,152306.674,15,49,21,17,0,21,Amara similata,Volinus sticticus,14,27,19.7142857142857
1781,1781,627333.3689,152306.674,629333.3689,150306.674,16,49,10,8,0,10,Chrysomelinae,Timarcha tenebricosa,13,26,19.5
1782,1782,627333.3689,150306.674,629333.3689,148306.674,17,49,3,3,0,3,Carpophilus sexpustulatus,Rhagonycha fulva,16,25,22
1783,1783,627333.3689,148306.674,629333.3689,146306.674,18,49,10,9,0,10,Anotylus inustus,Siagonium quadricorne,14,25,19.6
1784,1784,627333.3689,146306.674,629333.3689,144306.674,19,49,251,148,0,251,Adrastus pallens,Tytthaspis sedecimpunctata,7,31,19.8605577689243
1785,1785,627333.3689,144306.674,629333.3689,142306.674,20,49,27,12,0,27,Athous haemorrhoidalis,Volinus sticticus,11,26,16.6296296296296
1786,1786,627333.3689,142306.674,629333.3689,140306.674,21,49,17,16,0,17,Acrolocha sulcula,Tatianaerhynchites aequatus,14,28,20.5294117647059
1787,1787,627333.3689,140306.674,629333.3689,138306.674,22,49,177,140,0,177,Acrolocha sulcula,Tychius squamulatus,6,37,19.3898305084746
1808,1808,629333.3689,170306.674,631333.3689,168306.674,7,50,14,10,0,14,Adalia bipunctata,Rhagonycha fulva,15,30,21
1809,1809,629333.3689,168306.674,631333.3689,166306.674,8,50,7,7,0,7,Aspidapion aeneum,Rhinoncus perpendicularis,17,25,20.7142857142857
1810,1810,629333.3689,166306.674,631333.3689,164306.674,9,50,36,31,0,36,Agabus sturmii,Stenopterapion tenue,14,43,19.3888888888889
1811,1811,629333.3689,164306.674,631333.3689,162306.674,10,50,30,29,0,30,Anacaena bipustulata,Rhagonycha fulva,15,43,19.8666666666667
1812,1812,629333.3689,162306.674,631333.3689,160306.674,11,50,36,36,0,36,Agabus sturmii,Trechus quadristriatus,12,26,19.1111111111111
1813,1813,629333.3689,160306.674,631333.3689,158306.674,12,50,36,34,0,36,Anthobium unicolor,Stephostethus lardarius,15,43,20.1666666666667
1814,1814,629333.3689,158306.674,631333.3689,156306.674,13,50,4,3,0,4,Hydrobius fuscipes/rottenbergii/subrotundus,Rhagonycha fulva,16,43,22.75
1815,1815,629333.3689,156306.674,631333.3689,154306.674,14,50,10,10,0,10,Aspidapion aeneum,Rhyzobius litura,14,22,17.9
1816,1816,629333.3689,154306.674,631333.3689,152306.674,15,50,6,5,0,6,Coccinella septempunctata,Scolytus multistriatus,18,30,23.1666666666667
1817,1817,629333.3689,152306.674,631333.3689,150306.674,16,50,21,21,0,21,Abax parallelepipedus,Xylostiba monilicornis,14,30,18.952380952381
1818,1818,629333.3689,150306.674,631333.3689,148306.674,17,50,9,9,0,9,Carpophilus sexpustulatus,Rhagonycha fulva,16,25,19.3333333333333
1819,1819,629333.3689,148306.674,631333.3689,146306.674,18,50,22,21,0,22,Abax parallelepipedus,Siagonium quadricorne,12,25,18.0909090909091
1820,1820,629333.3689,146306.674,631333.3689,144306.674,19,50,4,3,0,4,Badister bullatus,Rhagonycha fulva,16,25,20.75
1821,1821,629333.3689,144306.674,631333.3689,142306.674,20,50,168,78,0,168,Agrypnus murinus,Volinus sticticus,6,30,17.9583333333333
1822,1822,629333.3689,142306.674,631333.3689,140306.674,21,50,55,30,0,55,Adalia bipunctata,Tytthaspis sedecimpunctata,14,30,20.6363636363636
1823,1823,629333.3689,140306.674,631333.3689,138306.674,22,50,50,37,0,50,Altica oleracea,Tychius squamulatus,12,29,19.04
1843,1843,631333.3689,172306.674,633333.3689,170306.674,6,51,1,1,0,1,Nicrophorus interruptus,Nicrophorus interruptus,23,23,23
1844,1844,631333.3689,170306.674,633333.3689,168306.674,7,51,1,1,0,1,Harmonia axyridis,Harmonia axyridis,17,17,17
